"model","additional_parameter_value","dimensionality","method","initial_density","CV"
"percolation",0.25,2,"prediction",6211,0.15591
"percolation",0.25,2,"prediction",6290.5,0.15579
"percolation",0.25,2,"prediction",6370.1,0.15568
"percolation",0.25,2,"prediction",6449.6,0.15556
"percolation",0.25,2,"prediction",6529.2,0.15545
"percolation",0.25,2,"prediction",6608.7,0.15534
"percolation",0.25,2,"prediction",6688.3,0.15523
"percolation",0.25,2,"prediction",6767.8,0.15512
"percolation",0.25,2,"prediction",6847.4,0.15502
"percolation",0.25,2,"prediction",6926.9,0.15491
"percolation",0.25,2,"prediction",7006.5,0.15481
"percolation",0.25,2,"prediction",7086,0.15471
"percolation",0.25,2,"prediction",7165.5,0.15461
"percolation",0.25,2,"prediction",7245.1,0.15451
"percolation",0.25,2,"prediction",7324.6,0.15441
"percolation",0.25,2,"prediction",7404.2,0.15431
"percolation",0.25,2,"prediction",7483.7,0.15422
"percolation",0.25,2,"prediction",7563.3,0.15412
"percolation",0.25,2,"prediction",7642.8,0.15403
"percolation",0.25,2,"prediction",7722.4,0.15393
"percolation",0.25,2,"prediction",7801.9,0.15384
"percolation",0.25,2,"prediction",7881.5,0.15375
"percolation",0.25,2,"prediction",7961,0.15366
"percolation",0.25,2,"prediction",8040.5,0.15357
"percolation",0.25,2,"prediction",8120.1,0.15349
"percolation",0.25,2,"prediction",8199.6,0.1534
"percolation",0.25,2,"prediction",8279.2,0.15331
"percolation",0.25,2,"prediction",8358.7,0.15323
"percolation",0.25,2,"prediction",8438.3,0.15315
"percolation",0.25,2,"prediction",8517.8,0.15306
"percolation",0.25,2,"prediction",8597.4,0.15298
"percolation",0.25,2,"prediction",8676.9,0.1529
"percolation",0.25,2,"prediction",8756.5,0.15282
"percolation",0.25,2,"prediction",8836,0.15274
"percolation",0.5,2,"prediction",961,0.17562
"percolation",0.5,2,"prediction",1040.5,0.17467
"percolation",0.5,2,"prediction",1120.1,0.17379
"percolation",0.5,2,"prediction",1199.6,0.17298
"percolation",0.5,2,"prediction",1279.2,0.17224
"percolation",0.5,2,"prediction",1358.7,0.17154
"percolation",0.5,2,"prediction",1438.3,0.17089
"percolation",0.5,2,"prediction",1517.8,0.17028
"percolation",0.5,2,"prediction",1597.4,0.16971
"percolation",0.5,2,"prediction",1676.9,0.16916
"percolation",0.5,2,"prediction",1756.5,0.16865
"percolation",0.5,2,"prediction",1836,0.16816
"percolation",0.5,2,"prediction",1915.5,0.1677
"percolation",0.5,2,"prediction",1995.1,0.16726
"percolation",0.5,2,"prediction",2074.6,0.16684
"percolation",0.5,2,"prediction",2154.2,0.16643
"percolation",0.5,2,"prediction",2233.7,0.16604
"percolation",0.5,2,"prediction",2313.3,0.16567
"percolation",0.5,2,"prediction",2392.8,0.16532
"percolation",0.5,2,"prediction",2472.4,0.16497
"percolation",0.5,2,"prediction",2551.9,0.16464
"percolation",0.5,2,"prediction",2631.5,0.16432
"percolation",0.5,2,"prediction",2711,0.16401
"percolation",0.5,2,"prediction",2790.5,0.16371
"percolation",0.5,2,"prediction",2870.1,0.16342
"percolation",0.5,2,"prediction",2949.6,0.16314
"percolation",0.5,2,"prediction",3029.2,0.16287
"percolation",0.5,2,"prediction",3108.7,0.16261
"percolation",0.5,2,"prediction",3188.3,0.16235
"percolation",0.5,2,"prediction",3267.8,0.1621
"percolation",0.5,2,"prediction",3347.4,0.16186
"percolation",0.5,2,"prediction",3426.9,0.16162
"percolation",0.5,2,"prediction",3506.5,0.1614
"percolation",0.5,2,"prediction",3586,0.16117
"percolation",0.5,2,"prediction",3665.5,0.16095
"percolation",0.5,2,"prediction",3745.1,0.16074
"percolation",0.5,2,"prediction",3824.6,0.16053
"percolation",0.5,2,"prediction",3904.2,0.16033
"percolation",0.5,2,"prediction",3983.7,0.16013
"percolation",0.5,2,"prediction",4063.3,0.15994
"percolation",0.5,2,"prediction",4142.8,0.15975
"percolation",0.5,2,"prediction",4222.4,0.15956
"percolation",0.5,2,"prediction",4301.9,0.15938
"percolation",0.5,2,"prediction",4381.5,0.15921
"percolation",0.5,2,"prediction",4461,0.15903
"percolation",0.5,2,"prediction",4540.5,0.15886
"percolation",0.5,2,"prediction",4620.1,0.1587
"percolation",0.5,2,"prediction",4699.6,0.15853
"percolation",0.5,2,"prediction",4779.2,0.15837
"percolation",0.5,2,"prediction",4858.7,0.15821
"percolation",0.5,2,"prediction",4938.3,0.15806
"percolation",0.5,2,"prediction",5017.8,0.15791
"percolation",0.5,2,"prediction",5097.4,0.15776
"percolation",0.5,2,"prediction",5176.9,0.15761
"percolation",0.5,2,"prediction",5256.5,0.15747
"percolation",0.5,2,"prediction",5336,0.15733
"percolation",0.5,2,"prediction",5415.5,0.15719
"percolation",0.5,2,"prediction",5495.1,0.15705
"percolation",0.5,2,"prediction",5574.6,0.15692
"percolation",0.5,2,"prediction",5654.2,0.15678
"percolation",0.5,2,"prediction",5733.7,0.15665
"percolation",0.5,2,"prediction",5813.3,0.15652
"percolation",0.5,2,"prediction",5892.8,0.1564
"percolation",0.5,2,"prediction",5972.4,0.15627
"percolation",0.5,2,"prediction",6051.9,0.15615
"percolation",0.5,2,"prediction",6131.5,0.15603
"percolation",0.5,2,"prediction",6211,0.15591
"percolation",0.5,2,"prediction",6290.5,0.15579
"percolation",0.5,2,"prediction",6370.1,0.15568
"percolation",0.5,2,"prediction",6449.6,0.15556
"percolation",0.5,2,"prediction",6529.2,0.15545
"percolation",0.5,2,"prediction",6608.7,0.15534
"percolation",0.5,2,"prediction",6688.3,0.15523
"percolation",0.5,2,"prediction",6767.8,0.15512
"percolation",0.5,2,"prediction",6847.4,0.15502
"percolation",0.5,2,"prediction",6926.9,0.15491
"percolation",0.5,2,"prediction",7006.5,0.15481
"percolation",0.5,2,"prediction",7086,0.15471
"percolation",0.5,2,"prediction",7165.5,0.15461
"percolation",0.5,2,"prediction",7245.1,0.15451
"percolation",0.5,2,"prediction",7324.6,0.15441
"percolation",0.5,2,"prediction",7404.2,0.15431
"percolation",0.5,2,"prediction",7483.7,0.15422
"percolation",0.5,2,"prediction",7563.3,0.15412
"percolation",0.5,2,"prediction",7642.8,0.15403
"percolation",0.5,2,"prediction",7722.4,0.15393
"percolation",0.5,2,"prediction",7801.9,0.15384
"percolation",0.5,2,"prediction",7881.5,0.15375
"percolation",0.5,2,"prediction",7961,0.15366
"percolation",0.5,2,"prediction",8040.5,0.15357
"percolation",0.5,2,"prediction",8120.1,0.15349
"percolation",0.5,2,"prediction",8199.6,0.1534
"percolation",0.5,2,"prediction",8279.2,0.15331
"percolation",0.5,2,"prediction",8358.7,0.15323
"percolation",0.5,2,"prediction",8438.3,0.15315
"percolation",0.5,2,"prediction",8517.8,0.15306
"percolation",0.5,2,"prediction",8597.4,0.15298
"percolation",0.5,2,"prediction",8676.9,0.1529
"percolation",0.5,2,"prediction",8756.5,0.15282
"percolation",0.5,2,"prediction",8836,0.15274
"percolation",0.05,3,"prediction",1000,0.066986
"percolation",0.05,3,"prediction",1070.7,0.066267
"percolation",0.05,3,"prediction",1141.4,0.065602
"percolation",0.05,3,"prediction",1212.1,0.064985
"percolation",0.05,3,"prediction",1282.8,0.064408
"percolation",0.05,3,"prediction",1353.5,0.063868
"percolation",0.05,3,"prediction",1424.2,0.06336
"percolation",0.05,3,"prediction",1494.9,0.062881
"percolation",0.05,3,"prediction",1565.7,0.062429
"percolation",0.05,3,"prediction",1636.4,0.061999
"percolation",0.05,3,"prediction",1707.1,0.061591
"percolation",0.05,3,"prediction",1777.8,0.061203
"percolation",0.05,3,"prediction",1848.5,0.060832
"percolation",0.05,3,"prediction",1919.2,0.060477
"percolation",0.05,3,"prediction",1989.9,0.060138
"percolation",0.05,3,"prediction",2060.6,0.059812
"percolation",0.05,3,"prediction",2131.3,0.059499
"percolation",0.05,3,"prediction",2202,0.059199
"percolation",0.05,3,"prediction",2272.7,0.058909
"percolation",0.05,3,"prediction",2343.4,0.05863
"percolation",0.05,3,"prediction",2414.1,0.05836
"percolation",0.05,3,"prediction",2484.8,0.0581
"percolation",0.05,3,"prediction",2555.6,0.057848
"percolation",0.05,3,"prediction",2626.3,0.057604
"percolation",0.05,3,"prediction",2697,0.057368
"percolation",0.05,3,"prediction",2767.7,0.057139
"percolation",0.05,3,"prediction",2838.4,0.056916
"percolation",0.05,3,"prediction",2909.1,0.056701
"percolation",0.05,3,"prediction",2979.8,0.056491
"percolation",0.05,3,"prediction",3050.5,0.056287
"percolation",0.05,3,"prediction",3121.2,0.056088
"percolation",0.05,3,"prediction",3191.9,0.055894
"percolation",0.05,3,"prediction",3262.6,0.055706
"percolation",0.05,3,"prediction",3333.3,0.055522
"percolation",0.05,3,"prediction",3404,0.055343
"percolation",0.05,3,"prediction",3474.7,0.055168
"percolation",0.05,3,"prediction",3545.5,0.054997
"percolation",0.05,3,"prediction",3616.2,0.05483
"percolation",0.05,3,"prediction",3686.9,0.054667
"percolation",0.05,3,"prediction",3757.6,0.054507
"percolation",0.05,3,"prediction",3828.3,0.054351
"percolation",0.05,3,"prediction",3899,0.054198
"percolation",0.05,3,"prediction",3969.7,0.054049
"percolation",0.05,3,"prediction",4040.4,0.053902
"percolation",0.05,3,"prediction",4111.1,0.053759
"percolation",0.05,3,"prediction",4181.8,0.053618
"percolation",0.05,3,"prediction",4252.5,0.05348
"percolation",0.05,3,"prediction",4323.2,0.053345
"percolation",0.05,3,"prediction",4393.9,0.053212
"percolation",0.05,3,"prediction",4464.6,0.053082
"percolation",0.05,3,"prediction",4535.4,0.052954
"percolation",0.05,3,"prediction",4606.1,0.052829
"percolation",0.05,3,"prediction",4676.8,0.052706
"percolation",0.05,3,"prediction",4747.5,0.052584
"percolation",0.05,3,"prediction",4818.2,0.052465
"percolation",0.05,3,"prediction",4888.9,0.052348
"percolation",0.05,3,"prediction",4959.6,0.052233
"percolation",0.05,3,"prediction",5030.3,0.05212
"percolation",0.05,3,"prediction",5101,0.052009
"percolation",0.05,3,"prediction",5171.7,0.051899
"percolation",0.05,3,"prediction",5242.4,0.051791
"percolation",0.05,3,"prediction",5313.1,0.051685
"percolation",0.05,3,"prediction",5383.8,0.051581
"percolation",0.05,3,"prediction",5454.5,0.051478
"percolation",0.05,3,"prediction",5525.3,0.051376
"percolation",0.05,3,"prediction",5596,0.051277
"percolation",0.05,3,"prediction",5666.7,0.051178
"percolation",0.05,3,"prediction",5737.4,0.051081
"percolation",0.05,3,"prediction",5808.1,0.050986
"percolation",0.05,3,"prediction",5878.8,0.050891
"percolation",0.05,3,"prediction",5949.5,0.050798
"percolation",0.05,3,"prediction",6020.2,0.050707
"percolation",0.05,3,"prediction",6090.9,0.050616
"percolation",0.05,3,"prediction",6161.6,0.050527
"percolation",0.05,3,"prediction",6232.3,0.050439
"percolation",0.05,3,"prediction",6303,0.050352
"percolation",0.05,3,"prediction",6373.7,0.050266
"percolation",0.05,3,"prediction",6444.4,0.050182
"percolation",0.05,3,"prediction",6515.2,0.050098
"percolation",0.05,3,"prediction",6585.9,0.050016
"percolation",0.05,3,"prediction",6656.6,0.049934
"percolation",0.05,3,"prediction",6727.3,0.049854
"percolation",0.05,3,"prediction",6798,0.049774
"percolation",0.05,3,"prediction",6868.7,0.049695
"percolation",0.05,3,"prediction",6939.4,0.049618
"percolation",0.05,3,"prediction",7010.1,0.049541
"percolation",0.05,3,"prediction",7080.8,0.049465
"percolation",0.05,3,"prediction",7151.5,0.04939
"percolation",0.05,3,"prediction",7222.2,0.049316
"percolation",0.05,3,"prediction",7292.9,0.049243
"percolation",0.05,3,"prediction",7363.6,0.049171
"percolation",0.05,3,"prediction",7434.3,0.049099
"percolation",0.05,3,"prediction",7505.1,0.049028
"percolation",0.05,3,"prediction",7575.8,0.048958
"percolation",0.05,3,"prediction",7646.5,0.048889
"percolation",0.05,3,"prediction",7717.2,0.04882
"percolation",0.05,3,"prediction",7787.9,0.048752
"percolation",0.05,3,"prediction",7858.6,0.048685
"percolation",0.05,3,"prediction",7929.3,0.048619
"percolation",0.05,3,"prediction",8000,0.048553
"percolation",0.1,3,"prediction",1000,0.066986
"percolation",0.1,3,"prediction",1070.7,0.066267
"percolation",0.1,3,"prediction",1141.4,0.065602
"percolation",0.1,3,"prediction",1212.1,0.064985
"percolation",0.1,3,"prediction",1282.8,0.064408
"percolation",0.1,3,"prediction",1353.5,0.063868
"percolation",0.1,3,"prediction",1424.2,0.06336
"percolation",0.1,3,"prediction",1494.9,0.062881
"percolation",0.1,3,"prediction",1565.7,0.062429
"percolation",0.1,3,"prediction",1636.4,0.061999
"percolation",0.1,3,"prediction",1707.1,0.061591
"percolation",0.1,3,"prediction",1777.8,0.061203
"percolation",0.1,3,"prediction",1848.5,0.060832
"percolation",0.1,3,"prediction",1919.2,0.060477
"percolation",0.1,3,"prediction",1989.9,0.060138
"percolation",0.1,3,"prediction",2060.6,0.059812
"percolation",0.1,3,"prediction",2131.3,0.059499
"percolation",0.1,3,"prediction",2202,0.059199
"percolation",0.1,3,"prediction",2272.7,0.058909
"percolation",0.1,3,"prediction",2343.4,0.05863
"percolation",0.1,3,"prediction",2414.1,0.05836
"percolation",0.1,3,"prediction",2484.8,0.0581
"percolation",0.1,3,"prediction",2555.6,0.057848
"percolation",0.1,3,"prediction",2626.3,0.057604
"percolation",0.1,3,"prediction",2697,0.057368
"percolation",0.1,3,"prediction",2767.7,0.057139
"percolation",0.1,3,"prediction",2838.4,0.056916
"percolation",0.1,3,"prediction",2909.1,0.056701
"percolation",0.1,3,"prediction",2979.8,0.056491
"percolation",0.1,3,"prediction",3050.5,0.056287
"percolation",0.1,3,"prediction",3121.2,0.056088
"percolation",0.1,3,"prediction",3191.9,0.055894
"percolation",0.1,3,"prediction",3262.6,0.055706
"percolation",0.1,3,"prediction",3333.3,0.055522
"percolation",0.1,3,"prediction",3404,0.055343
"percolation",0.1,3,"prediction",3474.7,0.055168
"percolation",0.1,3,"prediction",3545.5,0.054997
"percolation",0.1,3,"prediction",3616.2,0.05483
"percolation",0.1,3,"prediction",3686.9,0.054667
"percolation",0.1,3,"prediction",3757.6,0.054507
"percolation",0.1,3,"prediction",3828.3,0.054351
"percolation",0.1,3,"prediction",3899,0.054198
"percolation",0.1,3,"prediction",3969.7,0.054049
"percolation",0.1,3,"prediction",4040.4,0.053902
"percolation",0.1,3,"prediction",4111.1,0.053759
"percolation",0.1,3,"prediction",4181.8,0.053618
"percolation",0.1,3,"prediction",4252.5,0.05348
"percolation",0.1,3,"prediction",4323.2,0.053345
"percolation",0.1,3,"prediction",4393.9,0.053212
"percolation",0.1,3,"prediction",4464.6,0.053082
"percolation",0.1,3,"prediction",4535.4,0.052954
"percolation",0.1,3,"prediction",4606.1,0.052829
"percolation",0.1,3,"prediction",4676.8,0.052706
"percolation",0.1,3,"prediction",4747.5,0.052584
"percolation",0.1,3,"prediction",4818.2,0.052465
"percolation",0.1,3,"prediction",4888.9,0.052348
"percolation",0.1,3,"prediction",4959.6,0.052233
"percolation",0.1,3,"prediction",5030.3,0.05212
"percolation",0.1,3,"prediction",5101,0.052009
"percolation",0.1,3,"prediction",5171.7,0.051899
"percolation",0.1,3,"prediction",5242.4,0.051791
"percolation",0.1,3,"prediction",5313.1,0.051685
"percolation",0.1,3,"prediction",5383.8,0.051581
"percolation",0.1,3,"prediction",5454.5,0.051478
"percolation",0.1,3,"prediction",5525.3,0.051376
"percolation",0.1,3,"prediction",5596,0.051277
"percolation",0.1,3,"prediction",5666.7,0.051178
"percolation",0.1,3,"prediction",5737.4,0.051081
"percolation",0.1,3,"prediction",5808.1,0.050986
"percolation",0.1,3,"prediction",5878.8,0.050891
"percolation",0.1,3,"prediction",5949.5,0.050798
"percolation",0.1,3,"prediction",6020.2,0.050707
"percolation",0.1,3,"prediction",6090.9,0.050616
"percolation",0.1,3,"prediction",6161.6,0.050527
"percolation",0.1,3,"prediction",6232.3,0.050439
"percolation",0.1,3,"prediction",6303,0.050352
"percolation",0.1,3,"prediction",6373.7,0.050266
"percolation",0.1,3,"prediction",6444.4,0.050182
"percolation",0.1,3,"prediction",6515.2,0.050098
"percolation",0.1,3,"prediction",6585.9,0.050016
"percolation",0.1,3,"prediction",6656.6,0.049934
"percolation",0.1,3,"prediction",6727.3,0.049854
"percolation",0.1,3,"prediction",6798,0.049774
"percolation",0.1,3,"prediction",6868.7,0.049695
"percolation",0.1,3,"prediction",6939.4,0.049618
"percolation",0.1,3,"prediction",7010.1,0.049541
"percolation",0.1,3,"prediction",7080.8,0.049465
"percolation",0.1,3,"prediction",7151.5,0.04939
"percolation",0.1,3,"prediction",7222.2,0.049316
"percolation",0.1,3,"prediction",7292.9,0.049243
"percolation",0.1,3,"prediction",7363.6,0.049171
"percolation",0.1,3,"prediction",7434.3,0.049099
"percolation",0.1,3,"prediction",7505.1,0.049028
"percolation",0.1,3,"prediction",7575.8,0.048958
"percolation",0.1,3,"prediction",7646.5,0.048889
"percolation",0.1,3,"prediction",7717.2,0.04882
"percolation",0.1,3,"prediction",7787.9,0.048752
"percolation",0.1,3,"prediction",7858.6,0.048685
"percolation",0.1,3,"prediction",7929.3,0.048619
"percolation",0.1,3,"prediction",8000,0.048553
"percolation",0.25,3,"prediction",1000,0.066986
"percolation",0.25,3,"prediction",1070.7,0.066267
"percolation",0.25,3,"prediction",1141.4,0.065602
"percolation",0.25,3,"prediction",1212.1,0.064985
"percolation",0.25,3,"prediction",1282.8,0.064408
"percolation",0.25,3,"prediction",1353.5,0.063868
"percolation",0.25,3,"prediction",1424.2,0.06336
"percolation",0.25,3,"prediction",1494.9,0.062881
"percolation",0.25,3,"prediction",1565.7,0.062429
"percolation",0.25,3,"prediction",1636.4,0.061999
"percolation",0.25,3,"prediction",1707.1,0.061591
"percolation",0.25,3,"prediction",1777.8,0.061203
"percolation",0.25,3,"prediction",1848.5,0.060832
"percolation",0.25,3,"prediction",1919.2,0.060477
"percolation",0.25,3,"prediction",1989.9,0.060138
"percolation",0.25,3,"prediction",2060.6,0.059812
"percolation",0.25,3,"prediction",2131.3,0.059499
"percolation",0.25,3,"prediction",2202,0.059199
"percolation",0.25,3,"prediction",2272.7,0.058909
"percolation",0.25,3,"prediction",2343.4,0.05863
"percolation",0.25,3,"prediction",2414.1,0.05836
"percolation",0.25,3,"prediction",2484.8,0.0581
"percolation",0.25,3,"prediction",2555.6,0.057848
"percolation",0.25,3,"prediction",2626.3,0.057604
"percolation",0.25,3,"prediction",2697,0.057368
"percolation",0.25,3,"prediction",2767.7,0.057139
"percolation",0.25,3,"prediction",2838.4,0.056916
"percolation",0.25,3,"prediction",2909.1,0.056701
"percolation",0.25,3,"prediction",2979.8,0.056491
"percolation",0.25,3,"prediction",3050.5,0.056287
"percolation",0.25,3,"prediction",3121.2,0.056088
"percolation",0.25,3,"prediction",3191.9,0.055894
"percolation",0.25,3,"prediction",3262.6,0.055706
"percolation",0.25,3,"prediction",3333.3,0.055522
"percolation",0.25,3,"prediction",3404,0.055343
"percolation",0.25,3,"prediction",3474.7,0.055168
"percolation",0.25,3,"prediction",3545.5,0.054997
"percolation",0.25,3,"prediction",3616.2,0.05483
"percolation",0.25,3,"prediction",3686.9,0.054667
"percolation",0.25,3,"prediction",3757.6,0.054507
"percolation",0.25,3,"prediction",3828.3,0.054351
"percolation",0.25,3,"prediction",3899,0.054198
"percolation",0.25,3,"prediction",3969.7,0.054049
"percolation",0.25,3,"prediction",4040.4,0.053902
"percolation",0.25,3,"prediction",4111.1,0.053759
"percolation",0.25,3,"prediction",4181.8,0.053618
"percolation",0.25,3,"prediction",4252.5,0.05348
"percolation",0.25,3,"prediction",4323.2,0.053345
"percolation",0.25,3,"prediction",4393.9,0.053212
"percolation",0.25,3,"prediction",4464.6,0.053082
"percolation",0.25,3,"prediction",4535.4,0.052954
"percolation",0.25,3,"prediction",4606.1,0.052829
"percolation",0.25,3,"prediction",4676.8,0.052706
